Date,Open,High,Low,Close,Volume,Return_5Day,Distance_SMA200,Actual_Future_Return,Ticker
2021-08-16,106.66440379086771,106.83831786246772,104.5774939015821,104.75139617919922,21308655,0.024085902838908435,,-0.022689407664617023,POWERGRID.NS
2021-08-17,104.95432159555513,106.51950138815428,104.92533197962409,106.22965240478516,15962459,0.06170343074646567,,-0.04229196293838733,POWERGRID.NS
2021-08-18,106.49050451394561,107.82381446416076,104.43258394868165,104.69344329833984,25227527,0.024099862576490105,,-0.041528294765798224,POWERGRID.NS
2021-08-20,102.78045731413445,104.37462677065157,102.63553281808744,103.5340576171875,18720467,-0.04491976938580999,,-0.02379632282459132,POWERGRID.NS
2021-08-23,104.0557787707002,104.2876603022452,100.98337501419432,101.82394409179688,13112745,-0.04925563325740445,,-0.0008539465864164653,POWERGRID.NS
2021-08-24,102.78044466322655,103.93984048889641,101.70799408929454,102.37464904785156,11029463,-0.022689407664617023,,-0.007078090241421364,POWERGRID.NS
2021-08-25,102.722473695784,102.86739818564487,101.47613251816875,101.73699188232422,12001351,-0.04229196293838733,,0.0008546764344401492,POWERGRID.NS
2021-08-26,101.679012999224,101.679012999224,99.47615628371928,100.345703125,12115246,-0.041528294765798224,,0.015309166796426465,POWERGRID.NS
2021-08-27,100.75150098622817,101.36017671238123,99.56311555890666,101.07032775878906,8051699,-0.02379632282459132,,0.006882813272552024,POWERGRID.NS
2021-08-30,101.56307777689712,102.22973278905411,100.171812109421,101.73699188232422,14512401,-0.0008539465864164653,,-0.00797728002018172,POWERGRID.NS
2021-08-31,101.73698909378716,102.63552562389033,101.41815050723832,101.65003204345703,43248333,-0.007078090241421364,,-0.013401835992762567,POWERGRID.NS
2021-09-01,103.07029700411472,103.07029700411472,101.24424615992667,101.82394409179688,11817591,0.0008546764344401492,,0.001424817784267507,POWERGRID.NS
2021-09-02,101.67902031268319,102.08480415020745,100.98337571323272,101.88191223144531,13545023,0.015309166796426465,,0.004618887144741457,POWERGRID.NS
2021-09-03,102.02683530208837,102.49059836196442,101.09932097632084,101.76597595214844,12286475,0.006882813272552024,,0.008082140123415682,POWERGRID.NS
2021-09-06,101.85292174029979,102.22972775417713,100.28774204448263,100.92540740966797,13950485,-0.00797728002018172,,0.017647056600164968,POWERGRID.NS
2021-09-07,100.92540030565242,100.95438991775036,99.96889642820925,100.28773498535156,12485031,-0.013401835992762567,,0.0464705969168,POWERGRID.NS
2021-09-08,101.02514251541592,102.41147053783268,100.4057194841458,101.96902465820312,25370295,0.001424817784267507,,0.03818347593661309,POWERGRID.NS
2021-09-09,101.7035749798424,102.73594883143164,101.40861102224548,102.35249328613281,5078350,0.004618887144741457,,0.030547545362671125,POWERGRID.NS
2021-09-13,102.79493519138798,102.82443638683642,101.8805421578501,102.58846282958984,7522483,0.008082140123415682,,0.01782630763824722,POWERGRID.NS
2021-09-14,102.58846300884849,103.29637167971153,102.35248945118958,102.7064437866211,8434427,0.017647056600164968,,0.010338852374832452,POWERGRID.NS
2021-09-15,102.64744490053397,105.59708412181368,102.49996293946998,104.94816589355469,20064238,0.0464705969168,,-0.00646434375228544,POWERGRID.NS
2021-09-16,105.56759250862467,107.1604050339252,105.1841489767524,105.86255645751953,16214883,0.03818347593661309,,-0.00668698191943462,POWERGRID.NS
2021-09-17,105.92155663185451,106.42299293405702,104.26975375177308,105.47911071777344,21219226,0.030547545362671125,,-0.014821099026875117,POWERGRID.NS
2021-09-20,104.53521710505144,105.71507288277037,103.2963709388693,104.417236328125,7833069,0.01782630763824722,,-0.005649715450100845,POWERGRID.NS
2021-09-21,103.85680212422743,105.24313016237318,103.50283581481767,103.768310546875,9481007,0.010338852374832452,,0.04576468702577441,POWERGRID.NS
2021-09-22,103.70931823044411,104.68268955684759,103.70931823044411,104.26974487304688,9165634,-0.00646434375228544,,0.1035360468005635,POWERGRID.NS
2021-09-23,104.41724553048026,105.44961942696806,104.41724553048026,105.15465545654297,10295913,-0.00668698191943462,,0.06535769030324756,POWERGRID.NS
2021-09-24,105.18414166506233,105.89205029235545,103.70932202310752,103.9157943725586,7093411,-0.014821099026875117,,0.08912869331566187,POWERGRID.NS
2021-09-27,104.12227259982717,104.50572812880449,103.29637115328683,103.82730865478516,5205649,-0.005649715450100845,,0.08892057251261365,POWERGRID.NS
2021-09-28,104.3287490201087,111.43738517304598,103.88630308533122,108.5172348022461,38873626,0.04576468702577441,,0.032617336391824514,POWERGRID.NS
2021-09-29,108.25175117512097,115.80283180725479,107.63232218499083,115.06542205810547,53686662,0.1035360468005635,,-0.03819523526781021,POWERGRID.NS
2021-09-30,115.00644982816216,116.80573488865664,111.28991091933752,112.0273208618164,23618199,0.06535769030324756,,-0.00842583704522959,POWERGRID.NS
2021-10-01,112.55825620164279,114.1510568451478,111.87983666751484,113.17767333984375,16994903,0.08912869331566187,,-0.021631847653808434,POWERGRID.NS
2021-10-04,113.26616476190344,113.88559390129099,112.11581007688625,113.0596923828125,10757286,0.08892057251261365,,0.00939208959333171,POWERGRID.NS
2021-10-05,113.05966238981652,115.09490844711651,111.70282368354219,112.05677795410156,17200858,0.032617336391824514,,0.017899703326078598,POWERGRID.NS
2021-10-06,113.23665514559147,113.35464792638196,110.16903487885963,110.67047119140625,8929507,-0.03819523526781021,,0.06289994347088745,POWERGRID.NS
2021-10-07,112.67619698968873,113.0006620436446,110.6704402973036,111.0833969116211,6733699,-0.00842583704522959,,0.08682978611906123,POWERGRID.NS
2021-10-08,111.49634200933683,112.17476130558295,110.31648653833857,110.72943115234375,8165175,-0.021631847653808434,,0.08577556056666591,POWERGRID.NS
2021-10-11,112.08631248045161,115.09494267818809,111.67336770900124,114.1215591430664,12982042,0.00939208959333171,,0.02688021191938228,POWERGRID.NS
2021-10-12,114.3870261922966,114.82947213269838,113.05968837109126,114.06256103515625,8539966,0.017899703326078598,,0.005172099651059581,POWERGRID.NS
2021-10-13,115.09494254549985,120.64026776751012,114.53451578458971,117.63163757324219,33075614,0.06289994347088745,,-0.026830604374799782,POWERGRID.NS
2021-10-14,118.10355820772493,121.49564355887019,116.95320362861676,120.72874450683594,19185455,0.08682978611906123,,-0.0498413880852302,POWERGRID.NS
2021-10-18,123.76687756181671,123.8553571446545,119.25392675042433,120.22731018066406,38546365,0.08577556056666591,,-0.05471044902050548,POWERGRID.NS
2021-10-19,120.34528246234014,120.81722954735136,116.2157874758873,117.18917083740234,16174177,0.02688021191938228,,-0.04153033234747494,POWERGRID.NS
2021-10-20,117.98559955514106,118.13308155458499,114.06257596950945,114.65250396728516,21909934,0.005172099651059581,,-0.02109632903379377,POWERGRID.NS
2021-10-21,115.77334617563362,116.4222644416731,114.15104450947825,114.47550964355469,16946547,-0.026830604374799782,,-0.04199943830311559,POWERGRID.NS
2021-10-22,115.566858813001,116.21577699478301,112.82369213326015,114.71145629882812,7705870,-0.0498413880852302,,-0.04834132111687972,POWERGRID.NS
2021-10-25,114.71148314702117,115.03594831490909,112.38127258456502,113.64962005615234,7862419,-0.05471044902050548,,-0.02543473428908405,POWERGRID.NS
2021-10-26,113.6201021009094,113.82657444906141,111.90930892658308,112.322265625,8525850,-0.04153033234747494,,-0.02573517025595995,POWERGRID.NS
2021-10-27,112.17476664310826,113.1776390403315,111.23088462181974,112.23375701904297,9862679,-0.02109632903379377,,-0.03311412105866052,POWERGRID.NS
2021-10-28,112.49924934890461,112.73522291692002,109.28414699130175,109.6676025390625,11095238,-0.04199943830311559,,-0.004572449596336625,POWERGRID.NS
2021-10-29,110.2575170712879,111.28989080416116,106.95392352651598,109.16615295410156,12988035,-0.04834132111687972,,0.022156215418587255,POWERGRID.NS
2021-11-01,108.90069673250396,111.20141812869299,108.87120753639124,110.75897216796875,5475153,-0.02543473428908405,,-0.0063915714935181,POWERGRID.NS
2021-11-02,111.28990840916133,112.8237186544989,109.22516061679141,109.43163299560547,10946890,-0.02573517025595995,,-0.005929965253064107,POWERGRID.NS
2021-11-03,109.43162786829855,110.49350291261017,107.95680808570692,108.5172348022461,13957727,-0.03311412105866052,,-0.009785376682128533,POWERGRID.NS
2021-11-04,109.10715056767573,109.63808803071882,108.69420587537152,109.16615295410156,830214,-0.004572449596336625,,-0.016481945925485797,POWERGRID.NS
2021-11-08,110.67046873353615,112.29277041593693,108.90068508000803,111.5848617553711,11947323,0.022156215418587255,,-0.004494022180619561,POWERGRID.NS
2021-11-09,112.29276696988195,112.29276696988195,109.31363844580162,110.0510482788086,10381150,-0.0063915714935181,,0.00562850533716297,POWERGRID.NS
2021-11-10,109.69708825854049,110.02155340454689,108.28127089952963,108.78270721435547,13857851,-0.005929965253064107,,0.03606303583011994,POWERGRID.NS
2021-11-11,109.13664463801501,109.28412659022854,106.59995025909743,107.45535278320312,8851354,-0.009785376682128533,,0.056821567255886496,POWERGRID.NS
2021-11-12,108.36975499563219,108.36975499563219,106.36400965280531,107.36688232421875,9590673,-0.016481945925485797,,0.06703303793589788,POWERGRID.NS
2021-11-15,107.48482813905785,111.34885959059555,107.36684739331596,111.0833969116211,24821341,-0.004494022180619561,,0.0719599272606044,POWERGRID.NS
2021-11-16,111.49637264848445,112.8827008074476,110.02155290445688,110.67047119140625,23206330,0.00562850533716297,,0.08368880034193227,POWERGRID.NS
2021-11-17,110.31652883662088,114.32804377698041,110.31652883662088,112.70574188232422,18359498,0.03606303583011994,,0.06909171574581463,POWERGRID.NS
2021-11-18,113.17767875707301,114.71148908018131,112.705743581871,113.5611343383789,10742933,0.056821567255886496,,0.04935038934314018,POWERGRID.NS
2021-11-22,114.68200341914246,116.21581378954582,113.26617384564872,114.56401062011719,25095721,0.06703303793589788,,0.031153291519641524,POWERGRID.NS
2021-11-23,114.0035722840514,119.40141523505163,113.94458189157181,119.07695007324219,19671538,0.0719599272606044,,0.024275333115405973,POWERGRID.NS
2021-11-24,119.28341984921043,122.38054140911545,119.16543906682163,119.9323501586914,18120478,0.08368880034193227,,0.019183355891971177,POWERGRID.NS
2021-11-25,119.51939151674031,120.93522089347698,118.72299124298655,120.4927749633789,18537454,0.06909171574581463,,0.05018353118288865,POWERGRID.NS
2021-11-26,120.37477737312626,120.90570281341168,118.45751194377114,119.16542053222656,12814537,0.04935038934314018,,0.020297261392192345,POWERGRID.NS
2021-11-29,117.39564679892321,120.34528616573033,117.10068286224251,118.133056640625,16066147,0.031153291519641524,,0.00873899246289822,POWERGRID.NS
2021-11-30,118.16255287986876,123.58988428634773,118.16255287986876,121.96758270263672,37739647,0.024275333115405973,,-0.004594741762364407,POWERGRID.NS
2021-12-01,122.1150743365225,123.14744815337716,120.7582353763823,122.2330551147461,20332817,0.019183355891971177,,-0.011582995195592694,POWERGRID.NS
2021-12-02,123.294924613757,127.42441969651442,121.82010494134364,126.5395278930664,33758843,0.05018353118288865,,-0.052680641240522186,POWERGRID.NS
2021-12-03,125.74314921120035,127.6899043110129,121.2301978400879,121.58415222167969,47614182,0.020297261392192345,,-0.016739479569821802,POWERGRID.NS
2021-12-06,122.32153199243486,122.70498747872834,118.78196504593308,119.16542053222656,11322446,0.00873899246289822,,0.011881172271395846,POWERGRID.NS
2021-12-07,119.5193965738425,122.08558067656892,119.25393380539698,121.40717315673828,8049102,-0.004594741762364407,,0.03134088238475008,POWERGRID.NS
2021-12-08,121.02370257466684,122.49852222095302,120.07982040146629,120.81723022460938,8788449,-0.011582995195592694,,0.024658121784649767,POWERGRID.NS
2021-12-09,121.2301833915784,121.79061009546278,119.2244261321222,119.87334442138672,5755422,-0.052680641240522186,,0.02460622711030691,POWERGRID.NS
2021-12-10,120.49277907219034,120.49277907219034,119.07694964717379,119.54889678955078,6164402,-0.016739479569821802,,0.03602256177329832,POWERGRID.NS
2021-12-13,121.23016360571847,123.67836639039258,120.16828875869224,120.58124542236328,21648126,0.011881172271395846,,0.026663439803984,POWERGRID.NS
2021-12-14,120.40426690811032,125.74311853522777,119.87332946419113,125.2121810913086,48042035,0.03134088238475008,,-0.026619426704341143,POWERGRID.NS
2021-12-15,125.71362170250704,127.21794251209204,122.58701131698199,123.79635620117188,15207306,0.024658121784649767,,-0.005868951986153781,POWERGRID.NS
2021-12-16,124.71075150439012,124.94672504786658,121.70212183087594,122.8229751586914,13410737,0.02460622711030691,,0.03581604001278871,POWERGRID.NS
2021-12-17,122.82298051321457,124.1798194457715,120.96471728234395,123.85535430908203,15209414,0.03602256177329832,,0.012638252543170525,POWERGRID.NS
2021-12-20,124.32729366350263,125.44815897239805,122.41002816216748,123.79635620117188,22539246,0.026663439803984,,0.016573714322902777,POWERGRID.NS
2021-12-21,124.74025259631901,124.91723577133894,120.81724157048066,121.87910461425781,17566511,-0.026619426704341143,,0.030060022768163552,POWERGRID.NS
2021-12-22,122.00122210143036,123.95519057978197,120.90210706796468,123.0698013305664,14750231,-0.005868951986153781,,0.015132721116880132,POWERGRID.NS
2021-12-23,123.6499019573044,127.98527875120129,123.37512936661152,127.22200775146484,15932489,0.03581604001278871,,-0.014399070526288638,POWERGRID.NS
2021-12-24,127.1303888194662,127.43569716189819,125.08482540977758,125.42066955566406,8975969,0.012638252543170525,,-0.004868564276302112,POWERGRID.NS
2021-12-27,125.42069484668254,126.55033345686627,125.17644563887858,125.8481216430664,8648187,0.016573714322902777,,-0.005337200325064906,POWERGRID.NS
2021-12-28,126.18394578956949,127.40517921134509,124.13838229270111,125.54279327392578,15736206,0.030060022768163552,,0.024319019978249923,POWERGRID.NS
2021-12-29,123.95519801423936,125.72598904190579,123.7720080233317,124.93218231201172,17172943,0.015132721116880132,,0.019794980321049316,POWERGRID.NS
2021-12-30,124.93216659273764,129.08436486461707,123.13085240858531,125.39012908935547,87481206,-0.014399070526288638,,0.002922093429716277,POWERGRID.NS
2021-12-31,124.56580180953507,125.90915352650511,124.29102927475468,124.81005096435547,9842223,-0.004868564276302112,,0.003913967654583406,POWERGRID.NS
2022-01-03,125.42069421389587,126.3671428076938,124.65742320775364,125.17644500732422,7410054,-0.005337200325064906,,-0.004878124000624817,POWERGRID.NS
2022-01-04,125.97022668826003,130.06135349567322,125.48172837258612,128.5958709716797,14784090,0.024319019978249923,,-0.0320513086730253,POWERGRID.NS
2022-01-05,128.22954269218712,129.0538729820305,127.03884476497248,127.40521240234375,9565107,0.019794980321049316,,-0.01773312535600391,POWERGRID.NS
2022-01-06,126.85564602136907,127.43572703877658,124.96273633911011,125.75653076171875,5615931,0.002922093429716277,,0.009953795267412247,POWERGRID.NS
2022-01-07,126.36713279069072,127.31359373249428,124.87112670645124,125.29855346679688,11908249,0.003913967654583406,,0.01242698408561771,POWERGRID.NS
2022-01-10,126.55032325258443,126.55032325258443,124.22997460009233,124.5658187866211,11085710,-0.004878124000624817,,0.011519627103199204,POWERGRID.NS
2022-01-11,124.90164413757905,125.6649149709228,124.26049166835918,124.47420501708984,7208789,-0.0320513086730253,,0.006377472918770888,POWERGRID.NS
2022-01-12,125.78707246849271,126.21449929893024,124.77955217042513,125.14591979980469,11018139,-0.01773312535600391,,-0.0014639282780611884,POWERGRID.NS
2022-01-13,126.76403633492718,129.14544417307928,126.12289619355953,127.00828552246094,20522807,0.009953795267412247,,0.03197108467895249,POWERGRID.NS
2022-01-14,126.9777549839987,128.01581096833118,126.1229014267052,126.85563659667969,14183654,0.01242698408561771,,0.03537897070238194,POWERGRID.NS
2022-01-17,127.71050252885051,127.95475172642666,125.66493879233191,126.00077056884766,7574539,0.011519627103199204,,0.037072878376750884,POWERGRID.NS
2022-01-18,125.93971186735838,126.91669623845063,124.93219168781346,125.26803588867188,8475422,0.006377472918770888,,0.06678014404171906,POWERGRID.NS
2022-01-19,125.78704524236458,126.64191114123891,122.7644974254126,124.96271514892578,13724367,-0.0014639282780611884,,0.049841343667389015,POWERGRID.NS
2022-01-20,126.45871708323939,131.49630489798938,125.42067365425996,131.06887817382812,30170343,0.03197108467895249,,-0.020731385037713657,POWERGRID.NS
2022-01-21,130.61092332759665,133.8777204059174,130.06136577633023,131.34365844726562,29509593,0.03537897070238194,,0.0013947915236267594,POWERGRID.NS
2022-01-24,132.13746446597816,132.96179457691227,129.14543996793086,130.67198181152344,12850189,0.037072878376750884,,-0.004906629934961715,POWERGRID.NS
2022-01-25,130.36665672732377,134.45778337437997,129.4201959364389,133.63345336914062,27389035,0.06678014404171906,,-0.02216115413433639,POWERGRID.NS
2022-01-27,133.1144702990169,133.90827715533365,129.66448268968838,131.19102478027344,28512473,0.049841343667389015,,-0.016523188956161117,POWERGRID.NS
2022-01-28,132.8091461393278,132.8091461393278,127.77155783749123,128.3516387939453,18932049,-0.020731385037713657,,-0.002378723896480306,POWERGRID.NS
2022-01-31,129.4507559546821,132.35118562819503,128.96225756677316,131.52685546875,19907759,0.0013947915236267594,,-0.008124371211024384,POWERGRID.NS
2022-02-01,132.503825385849,132.53436119040288,129.0233151260313,130.03082275390625,8622355,-0.004906629934961715,,-0.013618057429855557,POWERGRID.NS
2022-02-02,131.19100355373905,132.99233038299585,130.21401925844566,130.67198181152344,9921099,-0.02216115413433639,,-0.02172887737208562,POWERGRID.NS
2022-02-03,130.67199102660956,131.28260780710775,128.84014068511505,129.02333068847656,4594389,-0.016523188956161117,,0.00354945135650353,POWERGRID.NS
2022-02-04,129.4507491578196,130.27507927398284,127.67995812341336,128.04632568359375,7329263,-0.002378723896480306,,-0.009060322387365316,POWERGRID.NS
2022-02-07,128.87068126720322,130.85518587733574,128.22952865471737,130.45828247070312,7869237,-0.008124371211024384,,-0.05523056092870471,POWERGRID.NS
2022-02-08,130.67198677731483,131.5268527268191,127.3135945937857,128.2600555419922,9074237,-0.013618057429855557,,-0.03142106423404922,POWERGRID.NS
2022-02-09,128.5958973532068,129.23704997118313,127.43572293274194,127.83262634277344,9833985,-0.02172887737208562,,-0.036282955138076445,POWERGRID.NS
2022-02-10,128.26005916879333,131.71003402554956,128.26005916879333,129.48129272460938,19180334,0.00354945135650353,,-0.04516105121023806,POWERGRID.NS
2022-02-11,128.3516551742445,129.45077045867222,126.42822206104317,126.88618469238281,20071130,-0.009060322387365316,,-0.0320621582558015,POWERGRID.NS
2022-02-14,126.36714154129629,126.36714154129629,122.88663075738023,123.25299835205078,12109375,-0.05523056092870471,,0.00894502308477918,POWERGRID.NS
2022-02-15,123.34459867095654,124.47423731279225,121.5127481956453,124.22998809814453,19046061,-0.03142106423404922,,0.001010312979619954,POWERGRID.NS
2022-02-16,124.63791334874816,126.14411428187358,122.81792108656333,123.1944808959961,20270061,-0.036282955138076445,,0.008914777145744068,POWERGRID.NS
2022-02-17,124.41825974169117,124.79480677617197,123.00619878623692,123.63378143310547,16405551,-0.04516105121023806,,-0.029949409830726137,POWERGRID.NS
2022-02-18,123.50829100174548,125.61069067242613,122.53553262649434,122.81793975830078,14600643,-0.0320621582558015,,0.008175553312763872,POWERGRID.NS
2022-02-21,122.8179141807218,124.88894194334415,122.72378700185808,124.35549926757812,10682638,0.00894502308477918,,0.05551352297159107,POWERGRID.NS
2022-02-22,121.87654024647549,124.5437663935067,120.3703521662423,124.35549926757812,13606058,0.001010312979619954,,0.06434506921797234,POWERGRID.NS
2022-02-23,124.48099934755136,125.20272185171503,124.0103124232968,124.29273223876953,6493463,0.008914777145744068,,0.09997479022081546,POWERGRID.NS
2022-02-24,121.75101459105433,123.00617968993119,119.17792869199673,119.93102264404297,13145037,-0.029949409830726137,,0.1253271791475088,POWERGRID.NS
2022-02-25,120.84102720829061,124.19859135545774,120.58999163029122,123.8220443725586,10920938,0.008175553312763872,,0.0785607017004668,POWERGRID.NS
2022-02-28,123.9161866161598,131.94924948013846,123.0375811385821,131.2589111328125,31938385,0.05551352297159107,,0.015299951733187767,POWERGRID.NS
2022-03-02,130.38027488754994,133.76922321444027,129.40751682683708,132.35716247558594,20502615,0.06434506921797234,,-0.013276215019807691,POWERGRID.NS
2022-03-03,132.23165375554643,137.66024600621301,132.23165375554643,136.7188720703125,19805555,0.09997479022081546,,-0.041312797935001866,POWERGRID.NS
2022-03-04,135.52645351369532,136.4992116233487,132.38854060281372,134.96163940429688,12794317,0.1253271791475088,,-0.01209020484924217,POWERGRID.NS
2022-03-07,132.10614588338728,135.05577918775475,131.0706319724663,133.54959106445312,17635653,0.0785607017004668,,0.0028195997717630483,POWERGRID.NS
2022-03-08,134.3026800091632,140.20195916133673,131.66683812560956,133.2671661376953,28410490,0.015299951733187767,,-0.01271463030340636,POWERGRID.NS
2022-03-09,135.024423571429,135.55786632508617,129.65858625544647,130.59996032714844,22830958,-0.013276215019807691,,0.006006660358296667,POWERGRID.NS
2022-03-10,132.41993817578378,132.67097378757725,129.94099183380212,131.0706329345703,16516553,-0.041312797935001866,,0.012927939910440722,POWERGRID.NS
